"‹¯¨""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Resistance (Ohms),Tolerance,Power (Watts),Composition,Features,Temperature Coefficient,Operating Temperature,Package / Case,Supplier Device Package,Size / Dimension,Height,Number of Terminations,Stock
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-10.2KHRCT-ND,RC0603FR-0710K2L,Yageo,RES 10.2K OHM 1/10W 1% 0603 SMD,178226,0,0.1,0,1,Cut Tape (CT),RC0603,10.2k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-2.21MHRCT-ND,RC0603FR-072M21L,Yageo,RES 2.21M OHM 1/10W 1% 0603 SMD,178735,0,0.1,0,1,Cut Tape (CT),RC0603,2.21M,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-2.74KHRCT-ND,RC0603FR-072K74L,Yageo,RES 2.74K OHM 1/10W 1% 0603 SMD,175954,0,0.1,0,1,Cut Tape (CT),RC0603,2.74k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-30.0HRCT-ND,RC0603FR-0730RL,Yageo,RES 30 OHM 1/10W 1% 0603 SMD,178075,0,0.1,0,1,Cut Tape (CT),RC0603,30,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-511HRCT-ND,RC0603FR-07511RL,Yageo,RES 511 OHM 1/10W 1% 0603 SMD,179137,0,0.1,0,1,Cut Tape (CT),RC0603,511,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-2.05KHRCT-ND,RC0603FR-072K05L,Yageo,RES 2.05K OHM 1/10W 1% 0603 SMD,171170,0,0.1,0,1,Cut Tape (CT),RC0603,2.05k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-18.0HRCT-ND,RC0603FR-0718RL,Yageo,RES 18 OHM 1/10W 1% 0603 SMD,162185,0,0.1,0,1,Cut Tape (CT),RC0603,18,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-20.5KHRCT-ND,RC0603FR-0720K5L,Yageo,RES 20.5K OHM 1/10W 1% 0603 SMD,169324,0,0.1,0,1,Cut Tape (CT),RC0603,20.5k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-47.5KHRCT-ND,RC0603FR-0747K5L,Yageo,RES 47.5K OHM 1/10W 1% 0603 SMD,169925,0,0.1,0,1,Cut Tape (CT),RC0603,47.5k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-5.90KHRCT-ND,RC0603FR-075K9L,Yageo,RES 5.9K OHM 1/10W 1% 0603 SMD,174144,0,0.1,0,1,Cut Tape (CT),RC0603,5.9k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-210KHRCT-ND,RC0603FR-07210KL,Yageo,RES 210K OHM 1/10W 1% 0603 SMD,155286,0,0.1,0,1,Cut Tape (CT),RC0603,210k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-26.1KHRCT-ND,RC0603FR-0726K1L,Yageo,RES 26.1K OHM 1/10W 1% 0603 SMD,172204,0,0.1,0,1,Cut Tape (CT),RC0603,26.1k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-665KHRCT-ND,RC0603FR-07665KL,Yageo,RES 665K OHM 1/10W 1% 0603 SMD,160845,0,0.1,0,1,Cut Tape (CT),RC0603,665k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-82.0KHRCT-ND,RC0603FR-0782KL,Yageo,RES 82K OHM 1/10W 1% 0603 SMD,161749,0,0.1,0,1,Cut Tape (CT),RC0603,82k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-1.74KHRCT-ND,RC0603FR-071K74L,Yageo,RES 1.74K OHM 1/10W 1% 0603 SMD,156980,0,0.1,0,1,Cut Tape (CT),RC0603,1.74k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-110HRCT-ND,RC0603FR-07110RL,Yageo,RES 110 OHM 1/10W 1% 0603 SMD,159760,0,0.1,0,1,Cut Tape (CT),RC0603,110,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-120KHRCT-ND,RC0603FR-07120KL,Yageo,RES 120K OHM 1/10W 1% 0603 SMD,164894,0,0.1,0,1,Cut Tape (CT),RC0603,120k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-13.0KHRCT-ND,RC0603FR-0713KL,Yageo,RES 13K OHM 1/10W 1% 0603 SMD,156687,0,0.1,0,1,Cut Tape (CT),RC0603,13k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-19.1KHRCT-ND,RC0603FR-0719K1L,Yageo,RES 19.1K OHM 1/10W 1% 0603 SMD,153693,0,0.1,0,1,Cut Tape (CT),RC0603,19.1k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-510HRCT-ND,RC0603FR-07510RL,Yageo,RES 510 OHM 1/10W 1% 0603 SMD,163713,0,0.1,0,1,Cut Tape (CT),RC0603,510,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-64.9KHRCT-ND,RC0603FR-0764K9L,Yageo,RES 64.9K OHM 1/10W 1% 0603 SMD,155985,0,0.1,0,1,Cut Tape (CT),RC0603,64.9k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-180HRCT-ND,RC0603FR-07180RL,Yageo,RES 180 OHM 1/10W 1% 0603 SMD,150138,0,0.1,0,1,Cut Tape (CT),RC0603,180,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-43.0KHRCT-ND,RC0603FR-0743KL,Yageo,RES 43K OHM 1/10W 1% 0603 SMD,154077,0,0.1,0,1,Cut Tape (CT),RC0603,43k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-1.07KHRCT-ND,RC0603FR-071K07L,Yageo,RES 1.07K OHM 1/10W 1% 0603 SMD,149181,0,0.1,0,1,Cut Tape (CT),RC0603,1.07k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-1.27KHRCT-ND,RC0603FR-071K27L,Yageo,RES 1.27K OHM 1/10W 1% 0603 SMD,145497,0,0.1,0,1,Cut Tape (CT),RC0603,1.27k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-12.4KHRCT-ND,RC0603FR-0712K4L,Yageo,RES 12.4K OHM 1/10W 1% 0603 SMD,150339,0,0.1,0,1,Cut Tape (CT),RC0603,12.4k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-140KHRCT-ND,RC0603FR-07140KL,Yageo,RES 140K OHM 1/10W 1% 0603 SMD,149266,0,0.1,0,1,Cut Tape (CT),RC0603,140k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-422KHRCT-ND,RC0603FR-07422KL,Yageo,RES 422K OHM 1/10W 1% 0603 SMD,149433,0,0.1,0,1,Cut Tape (CT),RC0603,422k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-560HRCT-ND,RC0603FR-07560RL,Yageo,RES 560 OHM 1/10W 1% 0603 SMD,146812,0,0.1,0,1,Cut Tape (CT),RC0603,560,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-6.80KHRCT-ND,RC0603FR-076K8L,Yageo,RES 6.8K OHM 1/10W 1% 0603 SMD,144588,0,0.1,0,1,Cut Tape (CT),RC0603,6.8k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-750KHRCT-ND,RC0603FR-07750KL,Yageo,RES 750K OHM 1/10W 1% 0603 SMD,149146,0,0.1,0,1,Cut Tape (CT),RC0603,750k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-1.37KHRCT-ND,RC0603FR-071K37L,Yageo,RES 1.37K OHM 1/10W 1% 0603 SMD,142419,0,0.1,0,1,Cut Tape (CT),RC0603,1.37k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-110KHRCT-ND,RC0603FR-07110KL,Yageo,RES 110K OHM 1/10W 1% 0603 SMD,138202,0,0.1,0,1,Cut Tape (CT),RC0603,110k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-3.01MHRCT-ND,RC0603FR-073M01L,Yageo,RES 3.01M OHM 1/10W 1% 0603 SMD,135313,0,0.1,0,1,Cut Tape (CT),RC0603,3.01M,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-3.40KHRCT-ND,RC0603FR-073K4L,Yageo,RES 3.4K OHM 1/10W 1% 0603 SMD,141402,0,0.1,0,1,Cut Tape (CT),RC0603,3.4k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-301HRCT-ND,RC0603FR-07301RL,Yageo,RES 301 OHM 1/10W 1% 0603 SMD,141894,0,0.1,0,1,Cut Tape (CT),RC0603,301,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-31.6KHRCT-ND,RC0603FR-0731K6L,Yageo,RES 31.6K OHM 1/10W 1% 0603 SMD,135965,0,0.1,0,1,Cut Tape (CT),RC0603,31.6k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-27.0HRCT-ND,RC0603FR-0727RL,Yageo,RES 27 OHM 1/10W 1% 0603 SMD,135432,0,0.1,0,1,Cut Tape (CT),RC0603,27,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-301KHRCT-ND,RC0603FR-07301KL,Yageo,RES 301K OHM 1/10W 1% 0603 SMD,131985,0,0.1,0,1,Cut Tape (CT),RC0603,301k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-62.0HRCT-ND,RC0603FR-0762RL,Yageo,RES 62 OHM 1/10W 1% 0603 SMD,139525,0,0.1,0,1,Cut Tape (CT),RC0603,62,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-1.69KHRCT-ND,RC0603FR-071K69L,Yageo,RES 1.69K OHM 1/10W 1% 0603 SMD,128964,0,0.1,0,1,Cut Tape (CT),RC0603,1.69k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-1.20KHRCT-ND,RC0603FR-071K2L,Yageo,RES 1.2K OHM 1/10W 1% 0603 SMD,129712,0,0.1,0,1,Cut Tape (CT),RC0603,1.2k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-169KHRCT-ND,RC0603FR-07169KL,Yageo,RES 169K OHM 1/10W 1% 0603 SMD,116558,0,0.1,0,1,Cut Tape (CT),RC0603,169k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-2.43KHRCT-ND,RC0603FR-072K43L,Yageo,RES 2.43K OHM 1/10W 1% 0603 SMD,124038,0,0.1,0,1,Cut Tape (CT),RC0603,2.43k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-274HRCT-ND,RC0603FR-07274RL,Yageo,RES 274 OHM 1/10W 1% 0603 SMD,122025,0,0.1,0,1,Cut Tape (CT),RC0603,274,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-330KHRCT-ND,RC0603FR-07330KL,Yageo,RES 330K OHM 1/10W 1% 0603 SMD,125401,0,0.1,0,1,Cut Tape (CT),RC0603,330k,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
http://www.yageo.com/documents/recent/PYu-RC0603_51_RoHS_L_4.pdf,http://media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,311-430HRCT-ND,RC0603FR-07430RL,Yageo,RES 430 OHM 1/10W 1% 0603 SMD,121483,0,0.1,0,1,Cut Tape (CT),RC0603,430,¶ñ1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,
